#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (p=XX,YY,ZZ,XY,YX,nonpol)
   210.1101  0.14373693E+003  0.26982505E+003  0.16136911E+004  0.11066573E+003  0.11016803E+003  0.57030158E+003
   210.6607  0.14630257E+003  0.27502935E+003  0.16408610E+004  0.11335822E+003  0.11284877E+003  0.58478579E+003
   211.2112  0.14901382E+003  0.28048526E+003  0.16687370E+004  0.11622780E+003  0.11570670E+003  0.60289301E+003
   211.7618  0.15196405E+003  0.28631498E+003  0.16973594E+004  0.11935105E+003  0.11881930E+003  0.62837116E+003
   212.3123  0.15538601E+003  0.29281875E+003  0.17267953E+004  0.12290263E+003  0.12236372E+003  0.67068179E+003
   212.8629  0.15977717E+003  0.30063489E+003  0.17571611E+004  0.12724162E+003  0.12670447E+003  0.75014343E+003
   213.4134  0.16451743E+003  0.30897559E+003  0.17883696E+004  0.13198926E+003  0.13145513E+003  0.84122303E+003
   213.9640  0.16596511E+003  0.31319704E+003  0.18197792E+004  0.13475995E+003  0.13418709E+003  0.79442929E+003
   214.5145  0.16698393E+003  0.31695806E+003  0.18519450E+004  0.13755441E+003  0.13693336E+003  0.72713759E+003
   215.0651  0.16908257E+003  0.32218846E+003  0.18851740E+004  0.14151514E+003  0.14085239E+003  0.70113223E+003
   215.6156  0.17175809E+003  0.32825093E+003  0.19194054E+004  0.14652759E+003  0.14582111E+003  0.69566746E+003
   216.1662  0.17472968E+003  0.33479197E+003  0.19546205E+004  0.15280285E+003  0.15204252E+003  0.69910559E+003
   216.7167  0.17788877E+003  0.34167822E+003  0.19908337E+004  0.16104017E+003  0.16020535E+003  0.70686816E+003
   217.2673  0.18119190E+003  0.34885980E+003  0.20280733E+004  0.17284264E+003  0.17189259E+003  0.71704280E+003
   217.8178  0.18462103E+003  0.35631959E+003  0.20663735E+004  0.19201565E+003  0.19086364E+003  0.72875104E+003
   218.3684  0.18816905E+003  0.36405493E+003  0.21057727E+004  0.22821615E+003  0.22665952E+003  0.74155552E+003
   218.9189  0.19183416E+003  0.37207045E+003  0.21463120E+004  0.30150722E+003  0.29910276E+003  0.75522549E+003
   219.4695  0.19561686E+003  0.38037368E+003  0.21880350E+004  0.37960405E+003  0.37629555E+003  0.76963424E+003
   220.0200  0.19951837E+003  0.38897249E+003  0.22309872E+004  0.32148911E+003  0.31891085E+003  0.78471066E+003
   220.5706  0.20354308E+003  0.39788195E+003  0.22752176E+004  0.25165159E+003  0.24994557E+003  0.80042026E+003
   221.1211  0.20769549E+003  0.40711718E+003  0.23207772E+004  0.22106796E+003  0.21976516E+003  0.81674780E+003
   221.6717  0.21198009E+003  0.41669321E+003  0.23677196E+004  0.20942571E+003  0.20830067E+003  0.83369012E+003
   222.2222  0.21640192E+003  0.42662655E+003  0.24161013E+004  0.20595108E+003  0.20490759E+003  0.85125312E+003
   222.7728  0.22096650E+003  0.43693519E+003  0.24659815E+004  0.20640627E+003  0.20539901E+003  0.86944925E+003
   223.3233  0.22567976E+003  0.44763853E+003  0.25174227E+004  0.20901190E+003  0.20801696E+003  0.88829589E+003
   223.8739  0.23054809E+003  0.45875742E+003  0.25704908E+004  0.21294650E+003  0.21194995E+003  0.90781444E+003
   224.4244  0.23557824E+003  0.47031428E+003  0.26252549E+004  0.21779957E+003  0.21679252E+003  0.92802971E+003
