#Raman spectra
#Laser energy   2.33 eV
#Raman shift (cm-1), Raman Spectra (XX,YY,ZZ,s+s+,s-s-,XY,YX,s+s-,s-s+)
   172.6727  0.58060666E+002  0.10249584E+003  0.65890830E+003  0.68921792E+002  0.68924494E+002  0.36077336E+002  0.35917682E+002  0.47428162E+002  0.47277077E+002
   173.2232  0.58686200E+002  0.10365297E+003  0.66596025E+003  0.69665592E+002  0.69668322E+002  0.36531019E+002  0.36369338E+002  0.48029141E+002  0.47876468E+002
   173.7738  0.59321912E+002  0.10482994E+003  0.67312601E+003  0.70421621E+002  0.70424379E+002  0.36993426E+002  0.36829679E+002  0.48641622E+002  0.48487335E+002
   174.3243  0.59968024E+002  0.10602723E+003  0.68040806E+003  0.71190149E+002  0.71192936E+002  0.37464781E+002  0.37298928E+002  0.49265899E+002  0.49109974E+002
   174.8749  0.60624764E+002  0.10724530E+003  0.68780892E+003  0.71971454E+002  0.71974270E+002  0.37945315E+002  0.37777315E+002  0.49902278E+002  0.49744688E+002
   175.4254  0.61292368E+002  0.10848464E+003  0.69533118E+003  0.72765822E+002  0.72768668E+002  0.38435268E+002  0.38265079E+002  0.50551074E+002  0.50391792E+002
   175.9760  0.61971077E+002  0.10974576E+003  0.70297753E+003  0.73573545E+002  0.73576421E+002  0.38934888E+002  0.38762467E+002  0.51212613E+002  0.51051612E+002
   176.5265  0.62661138E+002  0.11102917E+003  0.71075070E+003  0.74394927E+002  0.74397833E+002  0.39444429E+002  0.39269731E+002  0.51887229E+002  0.51724481E+002
   177.0771  0.63362808E+002  0.11233541E+003  0.71865351E+003  0.75230276E+002  0.75233214E+002  0.39964157E+002  0.39787136E+002  0.52575271E+002  0.52410749E+002
   177.6276  0.64076348E+002  0.11366502E+003  0.72668887E+003  0.76079914E+002  0.76082884E+002  0.40494343E+002  0.40314953E+002  0.53277098E+002  0.53110771E+002
   178.1782  0.64802029E+002  0.11501858E+003  0.73485974E+003  0.76944170E+002  0.76947171E+002  0.41035270E+002  0.40853463E+002  0.53993080E+002  0.53824919E+002
   178.7287  0.65540127E+002  0.11639666E+003  0.74316921E+003  0.77823381E+002  0.77826415E+002  0.41587231E+002  0.41402957E+002  0.54723601E+002  0.54553576E+002
   179.2793  0.66290928E+002  0.11779986E+003  0.75162042E+003  0.78717896E+002  0.78720963E+002  0.42150528E+002  0.41963736E+002  0.55469058E+002  0.55297138E+002
   179.8298  0.67054727E+002  0.11922882E+003  0.76021660E+003  0.79628075E+002  0.79631176E+002  0.42725472E+002  0.42536110E+002  0.56229861E+002  0.56056014E+002
   180.3804  0.67831826E+002  0.12068415E+003  0.76896111E+003  0.80554287E+002  0.80557422E+002  0.43312388E+002  0.43120402E+002  0.57006434E+002  0.56830627E+002
